source_input,algorithm,model,Repetition,Explanation,Example,Counterexample,Array/List(1/-1),Tag/Adjacency(1/-1),metric,value
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,-1,1,1,-1,-1,precision,0.5
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,-1,1,1,-1,-1,precision,0.5
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,-1,1,1,-1,-1,precision,0.5
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,-1,1,1,-1,-1,precision,0.5
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,1,-1,-1,1,1,precision,0.3076923076923077
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,1,-1,-1,1,1,precision,0.3076923076923077
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,1,-1,-1,1,1,precision,0.3076923076923077
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,1,-1,-1,1,1,precision,0.3076923076923077
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,1,-1,-1,1,1,precision,0.3076923076923077
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,1,-1,-1,-1,1,precision,0.3571428571428571
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,1,-1,-1,-1,1,precision,0.3571428571428571
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,1,-1,-1,-1,1,precision,0.3571428571428571
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,1,-1,-1,-1,1,precision,0.3571428571428571
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,1,-1,-1,-1,1,precision,0.3571428571428571
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,1,-1,-1,1,-1,precision,0.4285714285714285
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,1,-1,-1,1,-1,precision,0.4285714285714285
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,1,-1,-1,1,-1,precision,0.4285714285714285
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,1,-1,-1,1,-1,precision,0.4285714285714285
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,1,-1,-1,1,-1,precision,0.4285714285714285
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,1,-1,-1,-1,-1,precision,0.375
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,1,-1,-1,-1,-1,precision,0.375
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,1,-1,-1,-1,-1,precision,0.375
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,1,-1,-1,-1,-1,precision,0.375
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,1,-1,-1,-1,-1,precision,0.375
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,1,-1,1,1,1,precision,0.2666666666666666
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,1,-1,1,1,1,precision,0.2666666666666666
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,1,-1,1,1,1,precision,0.2666666666666666
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,1,-1,1,1,1,precision,0.2666666666666666
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,1,-1,1,1,1,precision,0.2666666666666666
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,1,-1,1,-1,1,precision,0.4
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,1,-1,1,-1,1,precision,0.4
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,1,-1,1,-1,1,precision,0.4
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,1,-1,1,-1,1,precision,0.4
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,1,-1,1,-1,1,precision,0.4
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,1,-1,1,1,-1,precision,0.4
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,1,-1,1,1,-1,precision,0.4
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,1,-1,1,1,-1,precision,0.4
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,1,-1,1,1,-1,precision,0.4
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,1,-1,1,1,-1,precision,0.4
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,1,-1,1,-1,-1,precision,0.2222222222222222
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,1,-1,1,-1,-1,precision,0.2222222222222222
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,1,-1,1,-1,-1,precision,0.2222222222222222
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,1,-1,1,-1,-1,precision,0.2222222222222222
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,1,-1,1,-1,-1,precision,0.2222222222222222
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,1,1,-1,1,1,precision,0.4444444444444444
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,1,1,-1,1,1,precision,0.4444444444444444
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,1,1,-1,1,1,precision,0.4444444444444444
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,1,1,-1,1,1,precision,0.4444444444444444
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,1,1,-1,1,1,precision,0.4444444444444444
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,1,1,-1,-1,1,precision,0.4166666666666667
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,1,1,-1,-1,1,precision,0.4166666666666667
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,1,1,-1,-1,1,precision,0.4166666666666667
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,1,1,-1,-1,1,precision,0.4166666666666667
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,1,1,-1,-1,1,precision,0.4166666666666667
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,1,1,-1,1,-1,precision,0.2857142857142857
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,1,1,-1,1,-1,precision,0.2857142857142857
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,1,1,-1,1,-1,precision,0.2857142857142857
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,1,1,-1,1,-1,precision,0.2857142857142857
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,1,1,-1,1,-1,precision,0.2857142857142857
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,1,1,-1,-1,-1,precision,0.3333333333333333
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,1,1,-1,-1,-1,precision,0.3333333333333333
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,1,1,-1,-1,-1,precision,0.3333333333333333
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,1,1,-1,-1,-1,precision,0.3333333333333333
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,1,1,-1,-1,-1,precision,0.3333333333333333
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,1,1,1,1,1,precision,0.125
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,1,1,1,1,1,precision,0.125
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,1,1,1,1,1,precision,0.125
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,1,1,1,1,1,precision,0.125
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,1,1,1,1,1,precision,0.125
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,1,1,1,-1,1,precision,0.25
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,1,1,1,-1,1,precision,0.25
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,1,1,1,-1,1,precision,0.25
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,1,1,1,-1,1,precision,0.25
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,1,1,1,-1,1,precision,0.25
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,1,1,1,1,-1,precision,0.375
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,1,1,1,1,-1,precision,0.375
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,1,1,1,1,-1,precision,0.375
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,1,1,1,1,-1,precision,0.375
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,1,1,1,1,-1,precision,0.375
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,1,1,1,-1,-1,precision,0.5
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,1,1,1,-1,-1,precision,0.5
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,1,1,1,-1,-1,precision,0.5
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,1,1,1,-1,-1,precision,0.5
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,1,1,1,-1,-1,precision,0.5
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,-1,-1,-1,1,1,recall,0.0847457627118644
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,-1,-1,-1,1,1,recall,0.0847457627118644
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,-1,-1,-1,1,1,recall,0.0847457627118644
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,-1,-1,-1,1,1,recall,0.0847457627118644
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,-1,-1,-1,1,1,recall,0.0847457627118644
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,-1,-1,-1,-1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,-1,-1,-1,-1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,-1,-1,-1,-1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,-1,-1,-1,-1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,-1,-1,-1,-1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,-1,-1,-1,1,-1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,-1,-1,-1,1,-1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,-1,-1,-1,1,-1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,-1,-1,-1,1,-1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,-1,-1,-1,1,-1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,-1,-1,-1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,-1,-1,-1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,-1,-1,-1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,-1,-1,-1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,-1,-1,-1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,-1,-1,1,1,1,recall,0.0847457627118644
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,-1,-1,1,1,1,recall,0.0847457627118644
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,-1,-1,1,1,1,recall,0.0847457627118644
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,-1,-1,1,1,1,recall,0.0847457627118644
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,-1,-1,1,1,1,recall,0.0847457627118644
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,-1,-1,1,-1,1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,-1,-1,1,-1,1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,-1,-1,1,-1,1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,-1,-1,1,-1,1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,-1,-1,1,-1,1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,-1,-1,1,1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,-1,-1,1,1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,-1,-1,1,1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,-1,-1,1,1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,-1,-1,1,1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,-1,-1,1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,-1,-1,1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,-1,-1,1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,-1,-1,1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,-1,-1,1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,-1,1,-1,1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,-1,1,-1,1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,-1,1,-1,1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,-1,1,-1,1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,-1,1,-1,1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,-1,1,-1,-1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,-1,1,-1,-1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,-1,1,-1,-1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,-1,1,-1,-1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,-1,1,-1,-1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,-1,1,-1,1,-1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,-1,1,-1,1,-1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,-1,1,-1,1,-1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,-1,1,-1,1,-1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,-1,1,-1,1,-1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,-1,1,-1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,-1,1,-1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,-1,1,-1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,-1,1,-1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,-1,1,-1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,-1,1,1,1,1,recall,0.0338983050847457
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,-1,1,1,1,1,recall,0.0338983050847457
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,-1,1,1,1,1,recall,0.0338983050847457
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,-1,1,1,1,1,recall,0.0338983050847457
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,-1,1,1,1,1,recall,0.0338983050847457
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,-1,1,1,-1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,-1,1,1,-1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,-1,1,1,-1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,-1,1,1,-1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,-1,1,1,-1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,-1,1,1,1,-1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,-1,1,1,1,-1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,-1,1,1,1,-1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,-1,1,1,1,-1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,-1,1,1,1,-1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,-1,1,1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,-1,1,1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,-1,1,1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,-1,1,1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,-1,1,1,-1,-1,recall,0.0508474576271186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,1,-1,-1,1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,1,-1,-1,1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,1,-1,-1,1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,1,-1,-1,1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,1,-1,-1,1,1,recall,0.0677966101694915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,1,-1,-1,-1,1,recall,0.0847457627118644
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,1,1,-1,-1,-1,1,recall,0.0847457627118644
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,2,1,-1,-1,-1,1,recall,0.0847457627118644
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,3,1,-1,-1,-1,1,recall,0.0847457627118644
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,4,1,-1,-1,-1,1,recall,0.0847457627118644
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,algo1,gemini-2.5-pro,0,1,-1,-1,1,-1,recall,0.0508474576271186
