algorithm,model,embedding_model,decoding_algorithm,condition_label,pair_name,condition_bits,replication,status,thinking_mode_supported,raw_row_path,result_edge_count,recall,avg_duration_seconds,avg_tokens_per_second,max_duration_seconds,max_tokens_per_second,response_trace_count,total_completion_tokens,total_prompt_tokens
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,110,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/0110/rep_04/raw_row.json,110,0.0,2.606329818181818,24.433612681818182,3.796883,27.39089,22,1410,7525
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,110,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/0110/rep_04/raw_row.json,110,0.0,3.996714681818182,15.882837318181815,5.00311,18.588438,22,1409,7525
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,111,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/0111/rep_00/raw_row.json,661,0.227273,2.0087339318181816,32.25283874242424,3.764772,33.202539,132,8571,45243
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,111,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/0111/rep_00/raw_row.json,662,0.227273,2.763673621212121,24.34262137121212,5.990303,27.893967,132,8925,45279
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,111,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/0111/rep_01/raw_row.json,661,0.227273,2.047184833333333,31.681774257575757,3.803998,32.891543,132,8571,45243
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,111,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/0111/rep_01/raw_row.json,662,0.227273,2.748275962121212,24.456510393939393,5.758598,28.826463,132,8925,45279
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,111,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/0111/rep_02/raw_row.json,661,0.227273,2.032518446969697,31.885699265151516,3.778525,33.081688,132,8571,45243
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,111,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/0111/rep_02/raw_row.json,662,0.227273,2.753431590909091,24.42533325,5.818873,28.527861,132,8925,45279
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,111,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/0111/rep_03/raw_row.json,661,0.227273,1.9965528863636364,32.453715810606056,3.734445,33.47218,132,8571,45243
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,111,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/0111/rep_03/raw_row.json,662,0.227273,2.740573174242424,24.533765477272727,5.851421,28.369177,132,8925,45279
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,111,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/0111/rep_04/raw_row.json,661,0.227273,2.0300079393939394,31.92150472727273,3.809825,32.809906,132,8571,45243
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,111,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/0111/rep_04/raw_row.json,662,0.227273,2.768145446969697,24.29926287121212,5.845688,28.397,132,8925,45279
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1000,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1000/rep_00/raw_row.json,68,0.0,1.2910004545454543,30.74011118181818,1.885816,32.163002,22,875,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1000,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1000/rep_00/raw_row.json,70,0.0,1.7816287272727274,26.548246545454543,5.102271,29.980808,22,1004,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1000,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1000/rep_00/raw_row.json,66,0.0,2.1854975,20.75250190909091,4.244406,24.841482,22,968,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1000,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1000/rep_00/raw_row.json,66,0.0,3.1039832727272727,12.59862159090909,3.714356,14.986838,22,869,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1000,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1000/rep_01/raw_row.json,68,0.0,1.3082707727272729,30.36599531818182,1.888888,31.764722,22,875,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1000,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1000/rep_01/raw_row.json,70,0.0,1.794102409090909,26.37803568181818,5.176353,29.713989,22,1004,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1000,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1000/rep_01/raw_row.json,66,0.0,2.1987722727272727,20.599287772727273,4.233854,24.883515,22,968,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1000,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1000/rep_01/raw_row.json,66,0.0,3.187166227272727,12.358559409090908,4.881762,14.757863,22,869,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1000,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1000/rep_02/raw_row.json,68,0.0,1.277467590909091,31.091505681818184,1.874429,32.322755,22,875,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1000,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1000/rep_02/raw_row.json,70,0.0,1.7464205909090909,27.11953286363637,5.021431,30.223633,22,1004,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1000,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1000/rep_02/raw_row.json,66,0.0,2.1644956363636365,20.93417518181818,4.191248,25.252512,22,968,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1000,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1000/rep_02/raw_row.json,66,0.0,3.1745192727272733,12.326030636363637,3.736476,14.65162,22,869,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1000,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1000/rep_03/raw_row.json,68,0.0,1.3019311818181818,30.511044,1.910018,31.78953,22,875,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1000,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1000/rep_03/raw_row.json,70,0.0,1.7847474545454545,26.57261136363636,5.25333,29.942086,22,1004,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1000,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1000/rep_03/raw_row.json,66,0.0,2.1858915454545453,20.71906918181818,4.211345,24.953879,22,968,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1000,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1000/rep_03/raw_row.json,66,0.0,3.1353755000000003,12.480969454545454,3.717829,14.926473,22,869,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1000,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1000/rep_04/raw_row.json,68,0.0,1.2943955,30.719710272727273,1.86517,32.168645,22,875,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1000,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1000/rep_04/raw_row.json,70,0.0,1.7538968636363637,26.96630859090909,5.024881,30.161545,22,1004,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1000,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1000/rep_04/raw_row.json,66,0.0,2.1687258636363635,20.87533890909091,4.165836,25.2497,22,968,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1000,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1000/rep_04/raw_row.json,66,0.0,3.2001361363636365,12.257325181818182,3.770185,14.807824,22,869,8009
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1001,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1001/rep_00/raw_row.json,286,0.0,1.324129788888889,30.7643331,3.322096,32.509597,90,3679,32798
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1001,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1001/rep_00/raw_row.json,284,0.0,1.6959851195652174,27.188919608695652,5.112414,29.940625,92,4168,33559
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1001,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1001/rep_00/raw_row.json,266,0.0,3.4742517727272726,11.620039693181818,5.35783,15.907641,88,3536,32080
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1001,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1001/rep_01/raw_row.json,286,0.0,1.3123569,31.055865,3.298927,32.737922,90,3679,32798
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1001,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1001/rep_01/raw_row.json,284,0.0,1.6775359130434782,27.493809510869568,5.047876,30.507718,92,4168,33559
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1001,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1001/rep_01/raw_row.json,266,0.0,3.1234239886363637,12.752396,4.669768,17.559759,88,3536,32080
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1001,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1001/rep_02/raw_row.json,286,0.0,1.3069735111111112,31.187784255555556,3.303738,33.157537,90,3679,32798
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1001,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1001/rep_02/raw_row.json,284,0.0,1.651092195652174,27.932572260869566,5.069036,30.657781,92,4168,33559
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1001,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1001/rep_02/raw_row.json,266,0.0,3.1489877272727274,12.661491829545456,4.62467,17.730996,88,3536,32080
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1001,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1001/rep_03/raw_row.json,286,0.0,1.3132419555555557,31.013410333333333,3.282588,32.900865,90,3679,32798
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1001,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1001/rep_03/raw_row.json,284,0.0,1.6842761304347826,27.36831954347826,5.100587,30.616957,92,4168,33559
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1001,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1001/rep_03/raw_row.json,266,0.0,3.1570400454545453,12.625009522727272,4.674663,17.54137,88,3536,32080
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1001,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1001/rep_04/raw_row.json,286,0.0,1.3041351555555556,31.2433973,3.258022,33.148952,90,3679,32798
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1001,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1001/rep_04/raw_row.json,284,0.0,1.6799263913043476,27.456604130434783,5.063885,30.24373,92,4168,33559
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1001,4,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1001/rep_04/raw_row.json,266,0.0,3.1167265227272725,12.790247125,4.596336,17.840295,88,3536,32080
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1010,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1010/rep_00/raw_row.json,122,0.0,2.0480697272727273,31.642680318181817,3.411574,32.567352,22,1428,8669
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1010,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1010/rep_00/raw_row.json,111,0.0,2.169831545454546,28.56951418181818,3.660426,30.334464,22,1350,8669
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1010,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1010/rep_00/raw_row.json,117,0.0,2.9082751818181816,21.879174227272728,4.403878,25.389663,22,1392,8669
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1010,0,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1010/rep_00/raw_row.json,124,0.0,4.236460954545454,15.479263318181818,6.153196,18.201922,22,1462,8669
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1010,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1010/rep_01/raw_row.json,122,0.0,2.074303181818182,31.226350227272725,3.523976,32.32233,22,1428,8669
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1010,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1010/rep_01/raw_row.json,111,0.0,2.1897917272727274,28.321130409090912,3.70351,30.094316,22,1350,8669
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1010,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1010/rep_01/raw_row.json,117,0.0,2.897667,21.95087772727273,4.447452,25.282291,22,1392,8669
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1010,1,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1010/rep_01/raw_row.json,124,0.0,4.923492636363637,13.530140681818182,7.10571,19.148561,22,1462,8669
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1010,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1010/rep_02/raw_row.json,122,0.0,2.0655052272727272,31.433287363636364,3.438775,32.390429,22,1428,8669
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1010,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1010/rep_02/raw_row.json,111,0.0,2.1856850454545453,28.39723922727273,3.673531,30.172397,22,1350,8669
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_1_to_subgraph_3,1010,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/subgraph_1_to_subgraph_3/1010/rep_02/raw_row.json,117,0.0,2.9567055,21.516852,4.464137,24.759573,22,1392,8669
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,subgraph_1_to_subgraph_3,1010,2,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/subgraph_1_to_subgraph_3/1010/rep_02/raw_row.json,124,0.0,4.176482681818182,15.684733681818182,5.832896,19.386523,22,1462,8669
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_1_to_subgraph_3,1010,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/greedy/subgraph_1_to_subgraph_3/1010/rep_03/raw_row.json,122,0.0,2.058234,31.471700863636364,3.460154,32.478013,22,1428,8669
algo3,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_1_to_subgraph_3,1010,3,finished,False,/workspace/results/hf-paper-batch-algo3-mistral-current/runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/subgraph_1_to_subgraph_3/1010/rep_03/raw_row.json,111,0.0,2.188966363636364,28.309259727272728,3.664031,30.004435,22,1350,8669
