source_input,Explanation,Example,Counterexample,Array/List(1/-1),Tag/Adjacency(1/-1),n_outputs,unique_output_count,mean_edge_count,sample_std_edge_count,mean_pairwise_jaccard,min_pairwise_jaccard,exact_match_pair_rate,union_edge_count
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg2_sg3.csv,1,-1,-1,-1,-1,5,1,16.0,0.0,1.0,1.0,1.0,16
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg2_sg3.csv,1,-1,-1,-1,1,5,1,14.0,0.0,1.0,1.0,1.0,14
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg2_sg3.csv,1,-1,-1,1,-1,5,1,7.0,0.0,1.0,1.0,1.0,7
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg2_sg3.csv,1,-1,-1,1,1,5,1,16.0,0.0,1.0,1.0,1.0,16
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg2_sg3.csv,1,-1,1,-1,-1,5,1,10.0,0.0,1.0,1.0,1.0,10
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg2_sg3.csv,1,-1,1,-1,1,5,1,10.0,0.0,1.0,1.0,1.0,10
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg2_sg3.csv,1,-1,1,1,-1,5,1,11.0,0.0,1.0,1.0,1.0,11
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg2_sg3.csv,1,-1,1,1,1,5,1,17.0,0.0,1.0,1.0,1.0,17
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg2_sg3.csv,1,1,-1,-1,-1,5,1,6.0,0.0,1.0,1.0,1.0,6
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg2_sg3.csv,1,1,-1,-1,1,5,1,12.0,0.0,1.0,1.0,1.0,12
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg2_sg3.csv,1,1,-1,1,-1,5,1,8.0,0.0,1.0,1.0,1.0,8
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg2_sg3.csv,1,1,-1,1,1,5,1,10.0,0.0,1.0,1.0,1.0,10
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg2_sg3.csv,1,1,1,-1,-1,5,1,7.0,0.0,1.0,1.0,1.0,7
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg2_sg3.csv,1,1,1,-1,1,5,1,8.0,0.0,1.0,1.0,1.0,8
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg2_sg3.csv,1,1,1,1,-1,5,1,8.0,0.0,1.0,1.0,1.0,8
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg2_sg3.csv,1,1,1,1,1,5,1,9.0,0.0,1.0,1.0,1.0,9
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,-1,-1,-1,-1,-1,5,1,12.0,0.0,1.0,1.0,1.0,12
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,-1,-1,-1,-1,1,5,1,12.0,0.0,1.0,1.0,1.0,12
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,-1,-1,-1,1,-1,5,1,7.0,0.0,1.0,1.0,1.0,7
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,-1,-1,-1,1,1,5,1,15.0,0.0,1.0,1.0,1.0,15
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,-1,-1,1,-1,-1,5,1,8.0,0.0,1.0,1.0,1.0,8
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,-1,-1,1,-1,1,5,1,7.0,0.0,1.0,1.0,1.0,7
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,-1,-1,1,1,-1,5,1,7.0,0.0,1.0,1.0,1.0,7
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,-1,-1,1,1,1,5,1,12.0,0.0,1.0,1.0,1.0,12
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,-1,1,-1,-1,-1,5,1,6.0,0.0,1.0,1.0,1.0,6
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,-1,1,-1,-1,1,5,1,8.0,0.0,1.0,1.0,1.0,8
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,-1,1,-1,1,-1,5,1,7.0,0.0,1.0,1.0,1.0,7
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,-1,1,-1,1,1,5,1,8.0,0.0,1.0,1.0,1.0,8
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,-1,1,1,-1,-1,5,1,8.0,0.0,1.0,1.0,1.0,8
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,-1,1,1,-1,1,5,1,7.0,0.0,1.0,1.0,1.0,7
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,-1,1,1,1,-1,5,1,7.0,0.0,1.0,1.0,1.0,7
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,-1,1,1,1,1,5,1,8.0,0.0,1.0,1.0,1.0,8
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,1,-1,-1,-1,-1,5,1,11.0,0.0,1.0,1.0,1.0,11
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,1,-1,-1,-1,1,5,1,9.0,0.0,1.0,1.0,1.0,9
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,1,-1,-1,1,-1,5,1,10.0,0.0,1.0,1.0,1.0,10
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,1,-1,-1,1,1,5,1,16.0,0.0,1.0,1.0,1.0,16
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,1,-1,1,-1,-1,5,1,9.0,0.0,1.0,1.0,1.0,9
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,1,-1,1,-1,1,5,1,14.0,0.0,1.0,1.0,1.0,14
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,1,-1,1,1,-1,5,1,7.0,0.0,1.0,1.0,1.0,7
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,1,-1,1,1,1,5,1,12.0,0.0,1.0,1.0,1.0,12
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,1,1,-1,-1,-1,5,1,9.0,0.0,1.0,1.0,1.0,9
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,1,1,-1,-1,1,5,1,9.0,0.0,1.0,1.0,1.0,9
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,1,1,-1,1,-1,5,1,7.0,0.0,1.0,1.0,1.0,7
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,1,1,-1,1,1,5,1,8.0,0.0,1.0,1.0,1.0,8
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,1,1,1,-1,-1,5,1,7.0,0.0,1.0,1.0,1.0,7
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,1,1,1,-1,1,5,1,8.0,0.0,1.0,1.0,1.0,8
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,1,1,1,1,-1,5,1,6.0,0.0,1.0,1.0,1.0,6
data/results/algo1/gemini-2.5-pro/raw/algorithm1_results_sg3_sg1.csv,1,1,1,1,1,5,1,7.0,0.0,1.0,1.0,1.0,7
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,-1,-1,-1,-1,-1,5,1,24.0,0.0,1.0,1.0,1.0,24
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,-1,-1,-1,-1,1,5,1,48.0,0.0,1.0,1.0,1.0,48
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,-1,-1,-1,1,-1,5,1,45.0,0.0,1.0,1.0,1.0,45
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,-1,-1,-1,1,1,5,1,30.0,0.0,1.0,1.0,1.0,30
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,-1,-1,1,-1,-1,5,1,25.0,0.0,1.0,1.0,1.0,25
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,-1,-1,1,-1,1,5,1,40.0,0.0,1.0,1.0,1.0,40
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,-1,-1,1,1,-1,5,1,39.0,0.0,1.0,1.0,1.0,39
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,-1,-1,1,1,1,5,1,28.0,0.0,1.0,1.0,1.0,28
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,-1,1,-1,-1,-1,5,1,25.0,0.0,1.0,1.0,1.0,25
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,-1,1,-1,-1,1,5,1,26.0,0.0,1.0,1.0,1.0,26
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,-1,1,-1,1,-1,5,1,34.0,0.0,1.0,1.0,1.0,34
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,-1,1,-1,1,1,5,1,29.0,0.0,1.0,1.0,1.0,29
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,-1,1,1,-1,-1,5,1,30.0,0.0,1.0,1.0,1.0,30
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,-1,1,1,-1,1,5,1,31.0,0.0,1.0,1.0,1.0,31
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,-1,1,1,1,-1,5,1,24.0,0.0,1.0,1.0,1.0,24
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,-1,1,1,1,1,5,1,19.0,0.0,1.0,1.0,1.0,19
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,1,-1,-1,-1,-1,5,1,19.0,0.0,1.0,1.0,1.0,19
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,1,-1,-1,-1,1,5,1,20.0,0.0,1.0,1.0,1.0,20
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,1,-1,-1,1,-1,5,1,35.0,0.0,1.0,1.0,1.0,35
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,1,-1,-1,1,1,5,1,39.0,0.0,1.0,1.0,1.0,39
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,1,-1,1,-1,-1,5,1,21.0,0.0,1.0,1.0,1.0,21
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,1,-1,1,-1,1,5,1,23.0,0.0,1.0,1.0,1.0,23
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,1,-1,1,1,-1,5,1,39.0,0.0,1.0,1.0,1.0,39
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,1,-1,1,1,1,5,1,31.0,0.0,1.0,1.0,1.0,31
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,1,1,-1,-1,-1,5,1,15.0,0.0,1.0,1.0,1.0,15
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,1,1,-1,-1,1,5,1,22.0,0.0,1.0,1.0,1.0,22
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,1,1,-1,1,-1,5,1,18.0,0.0,1.0,1.0,1.0,18
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,1,1,-1,1,1,5,1,18.0,0.0,1.0,1.0,1.0,18
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,1,1,1,-1,-1,5,1,16.0,0.0,1.0,1.0,1.0,16
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,1,1,1,-1,1,5,1,25.0,0.0,1.0,1.0,1.0,25
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,1,1,1,1,-1,5,1,24.0,0.0,1.0,1.0,1.0,24
data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,1,1,1,1,1,5,1,26.0,0.0,1.0,1.0,1.0,26
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,-1,-1,-1,-1,-1,5,1,34.0,0.0,1.0,1.0,1.0,34
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,-1,-1,-1,-1,1,5,1,30.0,0.0,1.0,1.0,1.0,30
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,-1,-1,-1,1,-1,5,1,35.0,0.0,1.0,1.0,1.0,35
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,-1,-1,-1,1,1,5,1,48.0,0.0,1.0,1.0,1.0,48
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,-1,-1,1,-1,-1,5,1,29.0,0.0,1.0,1.0,1.0,29
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,-1,-1,1,-1,1,5,1,24.0,0.0,1.0,1.0,1.0,24
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,-1,-1,1,1,-1,5,1,37.0,0.0,1.0,1.0,1.0,37
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,-1,-1,1,1,1,5,1,45.0,0.0,1.0,1.0,1.0,45
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,-1,1,-1,-1,-1,5,1,28.0,0.0,1.0,1.0,1.0,28
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,-1,1,-1,-1,1,5,1,21.0,0.0,1.0,1.0,1.0,21
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,-1,1,-1,1,-1,5,1,24.0,0.0,1.0,1.0,1.0,24
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,-1,1,-1,1,1,5,1,28.0,0.0,1.0,1.0,1.0,28
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,-1,1,1,-1,-1,5,1,24.0,0.0,1.0,1.0,1.0,24
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,-1,1,1,-1,1,5,1,30.0,0.0,1.0,1.0,1.0,30
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,-1,1,1,1,-1,5,1,29.0,0.0,1.0,1.0,1.0,29
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,-1,1,1,1,1,5,1,44.0,0.0,1.0,1.0,1.0,44
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,1,-1,-1,-1,-1,5,1,33.0,0.0,1.0,1.0,1.0,33
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,1,-1,-1,-1,1,5,1,28.0,0.0,1.0,1.0,1.0,28
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,1,-1,-1,1,-1,5,1,42.0,0.0,1.0,1.0,1.0,42
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,1,-1,-1,1,1,5,1,30.0,0.0,1.0,1.0,1.0,30
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,1,-1,1,-1,-1,5,1,30.0,0.0,1.0,1.0,1.0,30
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,1,-1,1,-1,1,5,1,25.0,0.0,1.0,1.0,1.0,25
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,1,-1,1,1,-1,5,1,24.0,0.0,1.0,1.0,1.0,24
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,1,-1,1,1,1,5,1,35.0,0.0,1.0,1.0,1.0,35
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,1,1,-1,-1,-1,5,1,12.0,0.0,1.0,1.0,1.0,12
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,1,1,-1,-1,1,5,1,19.0,0.0,1.0,1.0,1.0,19
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,1,1,-1,1,-1,5,1,24.0,0.0,1.0,1.0,1.0,24
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,1,1,-1,1,1,5,1,17.0,0.0,1.0,1.0,1.0,17
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,1,1,1,-1,-1,5,1,18.0,0.0,1.0,1.0,1.0,18
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,1,1,1,-1,1,5,1,18.0,0.0,1.0,1.0,1.0,18
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,1,1,1,1,-1,5,1,20.0,0.0,1.0,1.0,1.0,20
data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,1,1,1,1,1,5,1,20.0,0.0,1.0,1.0,1.0,20
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,-1,-1,-1,-1,-1,5,1,28.0,0.0,1.0,1.0,1.0,28
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,-1,-1,-1,-1,1,5,1,30.0,0.0,1.0,1.0,1.0,30
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,-1,-1,-1,1,-1,5,1,33.0,0.0,1.0,1.0,1.0,33
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,-1,-1,-1,1,1,5,1,46.0,0.0,1.0,1.0,1.0,46
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,-1,-1,1,-1,-1,5,1,20.0,0.0,1.0,1.0,1.0,20
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,-1,-1,1,-1,1,5,1,37.0,0.0,1.0,1.0,1.0,37
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,-1,-1,1,1,-1,5,1,47.0,0.0,1.0,1.0,1.0,47
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,-1,-1,1,1,1,5,1,22.0,0.0,1.0,1.0,1.0,22
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,-1,1,-1,-1,-1,5,1,32.0,0.0,1.0,1.0,1.0,32
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,-1,1,-1,-1,1,5,1,29.0,0.0,1.0,1.0,1.0,29
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,-1,1,-1,1,-1,5,1,41.0,0.0,1.0,1.0,1.0,41
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,-1,1,-1,1,1,5,1,18.0,0.0,1.0,1.0,1.0,18
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,-1,1,1,-1,-1,5,1,23.0,0.0,1.0,1.0,1.0,23
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,-1,1,1,-1,1,5,1,20.0,0.0,1.0,1.0,1.0,20
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,-1,1,1,1,-1,5,1,33.0,0.0,1.0,1.0,1.0,33
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,-1,1,1,1,1,5,1,30.0,0.0,1.0,1.0,1.0,30
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,1,-1,-1,-1,-1,5,1,30.0,0.0,1.0,1.0,1.0,30
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,1,-1,-1,-1,1,5,1,32.0,0.0,1.0,1.0,1.0,32
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,1,-1,-1,1,-1,5,1,29.0,0.0,1.0,1.0,1.0,29
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,1,-1,-1,1,1,5,1,34.0,0.0,1.0,1.0,1.0,34
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,1,-1,1,-1,-1,5,1,32.0,0.0,1.0,1.0,1.0,32
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,1,-1,1,-1,1,5,1,28.0,0.0,1.0,1.0,1.0,28
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,1,-1,1,1,-1,5,1,38.0,0.0,1.0,1.0,1.0,38
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,1,-1,1,1,1,5,1,47.0,0.0,1.0,1.0,1.0,47
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,1,1,-1,-1,-1,5,1,41.0,0.0,1.0,1.0,1.0,41
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,1,1,-1,-1,1,5,1,24.0,0.0,1.0,1.0,1.0,24
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,1,1,-1,1,-1,5,1,25.0,0.0,1.0,1.0,1.0,25
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,1,1,-1,1,1,5,1,24.0,0.0,1.0,1.0,1.0,24
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,1,1,1,-1,-1,5,1,16.0,0.0,1.0,1.0,1.0,16
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,1,1,1,-1,1,5,1,21.0,0.0,1.0,1.0,1.0,21
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,1,1,1,1,-1,5,1,25.0,0.0,1.0,1.0,1.0,25
data/results/algo1/gpt-5/raw/algorithm1_results_sg3_sg1.csv,1,1,1,1,1,5,1,26.0,0.0,1.0,1.0,1.0,26
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,-1,-1,-1,-1,-1,5,1,9.0,0.0,1.0,1.0,1.0,9
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,-1,-1,-1,-1,1,5,1,10.0,0.0,1.0,1.0,1.0,10
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,-1,-1,-1,1,-1,5,1,8.0,0.0,1.0,1.0,1.0,8
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,-1,-1,-1,1,1,5,1,7.0,0.0,1.0,1.0,1.0,7
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,-1,-1,1,-1,-1,5,1,5.0,0.0,1.0,1.0,1.0,5
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,-1,-1,1,-1,1,5,1,4.0,0.0,1.0,1.0,1.0,4
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,-1,-1,1,1,-1,5,1,8.0,0.0,1.0,1.0,1.0,8
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,-1,-1,1,1,1,5,1,5.0,0.0,1.0,1.0,1.0,5
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,-1,1,-1,-1,-1,5,1,5.0,0.0,1.0,1.0,1.0,5
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,-1,1,-1,-1,1,5,1,7.0,0.0,1.0,1.0,1.0,7
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,-1,1,-1,1,-1,5,1,7.0,0.0,1.0,1.0,1.0,7
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,-1,1,-1,1,1,5,1,4.0,0.0,1.0,1.0,1.0,4
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,-1,1,1,-1,-1,5,1,5.0,0.0,1.0,1.0,1.0,5
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,-1,1,1,-1,1,5,1,6.0,0.0,1.0,1.0,1.0,6
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,-1,1,1,1,-1,5,1,4.0,0.0,1.0,1.0,1.0,4
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,-1,1,1,1,1,5,1,6.0,0.0,1.0,1.0,1.0,6
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,1,-1,-1,-1,-1,5,1,4.0,0.0,1.0,1.0,1.0,4
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,1,-1,-1,-1,1,5,1,13.0,0.0,1.0,1.0,1.0,13
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,1,-1,-1,1,-1,5,1,4.0,0.0,1.0,1.0,1.0,4
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,1,-1,-1,1,1,5,1,15.0,0.0,1.0,1.0,1.0,15
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,1,-1,1,-1,-1,5,1,4.0,0.0,1.0,1.0,1.0,4
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,1,-1,1,-1,1,5,1,3.0,0.0,1.0,1.0,1.0,3
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,1,-1,1,1,-1,5,1,7.0,0.0,1.0,1.0,1.0,7
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,1,-1,1,1,1,5,1,6.0,0.0,1.0,1.0,1.0,6
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,1,1,-1,-1,-1,5,1,3.0,0.0,1.0,1.0,1.0,3
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,1,1,-1,-1,1,5,1,3.0,0.0,1.0,1.0,1.0,3
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,1,1,-1,1,-1,5,1,6.0,0.0,1.0,1.0,1.0,6
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,1,1,-1,1,1,5,1,6.0,0.0,1.0,1.0,1.0,6
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,1,1,1,-1,-1,5,1,14.0,0.0,1.0,1.0,1.0,14
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,1,1,1,-1,1,5,1,5.0,0.0,1.0,1.0,1.0,5
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,1,1,1,1,-1,5,1,6.0,0.0,1.0,1.0,1.0,6
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg1_sg2.csv,1,1,1,1,1,5,1,3.0,0.0,1.0,1.0,1.0,3
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg2_sg3.csv,-1,-1,-1,-1,-1,5,1,7.0,0.0,1.0,1.0,1.0,7
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg2_sg3.csv,-1,-1,-1,-1,1,5,1,10.0,0.0,1.0,1.0,1.0,10
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg2_sg3.csv,-1,-1,-1,1,-1,5,1,13.0,0.0,1.0,1.0,1.0,13
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg2_sg3.csv,-1,-1,-1,1,1,5,1,11.0,0.0,1.0,1.0,1.0,11
data/results/algo1/openai-gpt-4o/raw/algorithm1_results_sg2_sg3.csv,-1,-1,1,-1,-1,5,1,7.0,0.0,1.0,1.0,1.0,7
