source_input,Explanation,Example,Counterexample,Array/List(1/-1),Tag/Adjacency(1/-1),metric,n,mean,sample_std,min,max,range_width,coefficient_of_variation
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,-1,1,1,1,recall,5,0.10169491525423728,0.0,0.1016949152542373,0.1016949152542373,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,1,-1,-1,-1,recall,5,0.10169491525423728,0.0,0.1016949152542373,0.1016949152542373,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,1,-1,-1,1,recall,5,0.1186440677966101,0.0,0.1186440677966101,0.1186440677966101,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,1,-1,1,-1,recall,5,0.10169491525423728,0.0,0.1016949152542373,0.1016949152542373,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,1,-1,1,1,recall,5,0.0508474576271186,0.0,0.0508474576271186,0.0508474576271186,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,1,1,-1,-1,recall,5,0.10169491525423728,0.0,0.1016949152542373,0.1016949152542373,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,1,1,-1,1,recall,5,0.135593220338983,0.0,0.135593220338983,0.135593220338983,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,1,1,1,-1,recall,5,0.0677966101694915,0.0,0.0677966101694915,0.0677966101694915,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,1,1,1,1,recall,5,0.0508474576271186,0.0,0.0508474576271186,0.0508474576271186,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,-1,-1,-1,-1,precision,5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,-1,-1,-1,1,precision,5,0.3125,0.0,0.3125,0.3125,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,-1,-1,1,-1,precision,5,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,-1,-1,1,1,precision,5,0.2105263157894736,0.0,0.2105263157894736,0.2105263157894736,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,-1,1,-1,-1,precision,5,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,-1,1,-1,1,precision,5,0.2765957446808511,0.0,0.2765957446808511,0.2765957446808511,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,-1,1,1,-1,precision,5,0.2142857142857142,0.0,0.2142857142857142,0.2142857142857142,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,-1,1,1,1,precision,5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,1,-1,-1,-1,precision,5,0.4285714285714285,0.0,0.4285714285714285,0.4285714285714285,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,1,-1,-1,1,precision,5,0.7272727272727273,0.0,0.7272727272727273,0.7272727272727273,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,1,-1,1,-1,precision,5,0.5,0.0,0.5,0.5,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,1,-1,1,1,precision,5,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,1,1,-1,-1,precision,5,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,1,1,-1,1,precision,5,0.2258064516129032,0.0,0.2258064516129032,0.2258064516129032,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,1,1,1,-1,precision,5,0.3684210526315789,0.0,0.3684210526315789,0.3684210526315789,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,1,1,1,1,precision,5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,-1,-1,-1,-1,precision,5,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,-1,-1,-1,1,precision,5,0.1578947368421052,0.0,0.1578947368421052,0.1578947368421052,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,-1,-1,1,-1,precision,5,0.0714285714285714,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,-1,-1,1,1,precision,5,0.5,0.0,0.5,0.5,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,-1,1,-1,-1,precision,5,0.2272727272727272,0.0,0.2272727272727272,0.2272727272727272,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,-1,1,-1,1,precision,5,0.0714285714285714,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,-1,1,1,-1,precision,5,0.5,0.0,0.5,0.5,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,-1,1,1,1,precision,5,0.25,0.0,0.25,0.25,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,1,-1,-1,-1,precision,5,0.3157894736842105,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,1,-1,-1,1,precision,5,0.2692307692307692,0.0,0.2692307692307692,0.2692307692307692,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,1,-1,1,-1,precision,5,0.375,0.0,0.375,0.375,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,1,-1,1,1,precision,5,0.11538461538461528,0.0,0.1153846153846153,0.1153846153846153,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,1,1,-1,-1,precision,5,0.6,0.0,0.6,0.6,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,1,1,-1,1,precision,5,0.5,0.0,0.5,0.5,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,1,1,1,-1,precision,5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,1,1,1,1,precision,5,0.4285714285714285,0.0,0.4285714285714285,0.4285714285714285,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,-1,-1,-1,-1,accuracy,5,0.9418604651162792,0.0,0.9418604651162792,0.9418604651162792,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,-1,-1,-1,1,accuracy,5,0.9312896405919663,0.0,0.9312896405919662,0.9312896405919662,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,-1,-1,1,-1,accuracy,5,0.0,0.0,0.0,0.0,0.0,
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,-1,-1,1,1,accuracy,5,0.9397463002114164,0.0,0.9397463002114164,0.9397463002114164,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,-1,1,-1,-1,accuracy,5,0.9323467230443976,0.0,0.9323467230443976,0.9323467230443976,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,-1,1,-1,1,accuracy,5,0.9334038054968288,0.0,0.9334038054968288,0.9334038054968288,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,-1,1,1,-1,accuracy,5,0.9397463002114164,0.0,0.9397463002114164,0.9397463002114164,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,-1,1,1,1,accuracy,5,0.945031712473573,0.0,0.945031712473573,0.945031712473573,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,1,-1,-1,-1,accuracy,5,0.9344608879492601,0.0,0.93446088794926,0.93446088794926,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,1,-1,-1,1,accuracy,5,0.9429175475687103,0.0,0.9429175475687104,0.9429175475687104,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,1,-1,1,-1,accuracy,5,0.0,0.0,0.0,0.0,0.0,
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,1,-1,1,1,accuracy,5,0.937632135306554,0.0,0.937632135306554,0.937632135306554,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,1,1,-1,-1,accuracy,5,0.0,0.0,0.0,0.0,0.0,
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,1,1,-1,1,accuracy,5,0.9408033826638478,0.0,0.9408033826638478,0.9408033826638478,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,1,1,1,-1,accuracy,5,0.9323467230443976,0.0,0.9323467230443976,0.9323467230443976,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,1,1,1,1,accuracy,5,0.9439746300211416,0.0,0.9439746300211416,0.9439746300211416,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,-1,-1,-1,-1,accuracy,5,0.9408033826638478,0.0,0.9408033826638478,0.9408033826638478,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,-1,-1,-1,1,accuracy,5,0.9408033826638478,0.0,0.9408033826638478,0.9408033826638478,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,-1,-1,1,-1,accuracy,5,0.9439746300211416,0.0,0.9439746300211416,0.9439746300211416,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,-1,-1,1,1,accuracy,5,0.9397463002114164,0.0,0.9397463002114164,0.9397463002114164,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,-1,1,-1,-1,accuracy,5,0.9408033826638478,0.0,0.9408033826638478,0.9408033826638478,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,-1,1,-1,1,accuracy,5,0.9408033826638478,0.0,0.9408033826638478,0.9408033826638478,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,-1,1,1,-1,accuracy,5,0.945031712473573,0.0,0.945031712473573,0.945031712473573,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,-1,1,1,1,accuracy,5,0.9418604651162792,0.0,0.9418604651162792,0.9418604651162792,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,1,-1,-1,-1,accuracy,5,0.9418604651162792,0.0,0.9418604651162792,0.9418604651162792,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,1,-1,-1,1,accuracy,5,0.945031712473573,0.0,0.945031712473573,0.945031712473573,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,1,-1,1,-1,accuracy,5,0.945031712473573,0.0,0.945031712473573,0.945031712473573,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,1,-1,1,1,accuracy,5,0.9460887949260041,0.0,0.9460887949260042,0.9460887949260042,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,1,1,-1,-1,accuracy,5,0.9429175475687103,0.0,0.9429175475687104,0.9429175475687104,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,1,1,-1,1,accuracy,5,0.0,0.0,0.0,0.0,0.0,
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,1,1,1,-1,accuracy,5,0.9439746300211416,0.0,0.9439746300211416,0.9439746300211416,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,1,1,1,1,accuracy,5,0.9344608879492601,0.0,0.93446088794926,0.93446088794926,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,-1,-1,-1,-1,recall,5,0.0576923076923076,0.0,0.0576923076923076,0.0576923076923076,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,-1,-1,-1,1,recall,5,0.0,0.0,0.0,0.0,0.0,
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,-1,-1,1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,-1,-1,1,1,recall,5,0.0576923076923076,0.0,0.0576923076923076,0.0576923076923076,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,-1,1,-1,-1,recall,5,0.0192307692307692,0.0,0.0192307692307692,0.0192307692307692,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,-1,1,-1,1,recall,5,0.1346153846153846,0.0,0.1346153846153846,0.1346153846153846,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,-1,1,1,-1,recall,5,0.0384615384615384,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,-1,1,1,1,recall,5,0.11538461538461528,0.0,0.1153846153846153,0.1153846153846153,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,1,-1,-1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,1,-1,-1,1,recall,5,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,1,-1,1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,1,-1,1,1,recall,5,0.0961538461538461,0.0,0.0961538461538461,0.0961538461538461,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,1,1,-1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,1,1,-1,1,recall,5,0.0576923076923076,0.0,0.0576923076923076,0.0576923076923076,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,1,1,1,-1,recall,5,0.0192307692307692,0.0,0.0192307692307692,0.0192307692307692,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,1,1,1,1,recall,5,0.0192307692307692,0.0,0.0192307692307692,0.0192307692307692,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,-1,-1,-1,-1,recall,5,0.0192307692307692,0.0,0.0192307692307692,0.0192307692307692,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,-1,-1,-1,1,recall,5,0.0384615384615384,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,-1,-1,1,-1,recall,5,0.0,0.0,0.0,0.0,0.0,
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,-1,-1,1,1,recall,5,0.0,0.0,0.0,0.0,0.0,
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,-1,1,-1,-1,recall,5,0.0384615384615384,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,-1,1,-1,1,recall,5,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,-1,1,1,-1,recall,5,0.0576923076923076,0.0,0.0576923076923076,0.0576923076923076,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,-1,1,1,1,recall,5,0.07692307692307689,0.043001307259611314,0.0,0.0961538461538461,0.0961538461538461,0.5590169943749473
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,1,-1,-1,-1,recall,5,0.0192307692307692,0.0,0.0192307692307692,0.0192307692307692,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,1,-1,-1,1,recall,5,0.0192307692307692,0.0,0.0192307692307692,0.0192307692307692,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,1,-1,1,-1,recall,5,0.0576923076923076,0.0,0.0576923076923076,0.0576923076923076,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,1,-1,1,1,recall,5,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,1,1,-1,-1,recall,5,0.0576923076923076,0.0,0.0576923076923076,0.0576923076923076,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,1,1,-1,1,recall,5,0.0,0.0,0.0,0.0,0.0,
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,1,1,1,-1,recall,5,0.0384615384615384,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,1,1,1,1,recall,5,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,-1,-1,-1,-1,precision,5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,-1,-1,-1,1,precision,5,0.0,0.0,0.0,0.0,0.0,
